id,deviceId,key,latitude,longitude,windspeed
163,985e17e8-7193-468c-9677-3b7cdb7aa313,9ea058e9468ebb2e3bddbec3d5552f8c9ef15b1596e490c76ab167e3d3c15078,30.2363,49.7119,10.22
164,923a485a-7747-4e91-bb76-e57e26e2dd8f,1407191336116a925aa1936d90df3901600c892495531dfccf68b4c88433cd04,-23.51056,-46.87611,9.28
165,15fdeaa3-840b-42ee-92b6-c53b701e2bec,14fc926e6a95ce1eabd8196aa8ce88aaca0b6983dc25c088b4851c5a83520951,23.44669,116.12283,10.57
166,2d9ac227-8e0e-4096-bd44-89744259c752,68466666d91aa2800d906d9bcea53830f26f4fb5b7ecf6efbf4d44cff7fca118,42.97866,-82.40407,10.83
167,28507c17-0c41-4bb3-8560-d0c27cf10e54,caec2ce1256005d6b300030b56ccf5cb5ef515d08307fb49a58560a0f744ad1b,39.55,-8.4417,9.7
168,1c5e734c-9fea-4f11-a35f-4c58ce2058f8,f9768d7ae5add6d17ab69d67ac204c59bbe40e1bc8cde51888f43869a67c3ec6,32.94098,50.121,9.05
169,14136d6f-21e5-439b-9964-8bfd6ae26e61,02d50107eb423ef98c15051edd223f928896f152c88afc553b5a66cdbfff21bc,26.77111,109.29056,9.38
170,91c18178-046b-41f5-9b80-7860ceed548e,f16146422c8c57e2ef38928dfae6b6685aba349d81d10703421ff0c5db951bc4,27.17032,118.38632,9.4
171,a8874585-2ad2-4a6a-babf-1824c99e0b81,a25b74959686307d0149aaf7e0b18267f2988c4ec3bda98a0e70c364f0f61a71,28.04558,118.51833,9.14
172,9e2058d4-88b3-4fa3-91bd-3be0ce285fbb,7c0aa20011ec86ad55ff5dd4793936472f0d3b41f29c0ac8819fd7ce66fe253d,-8.097,111.979,12.08
173,a027b01f-91af-451c-a2be-accb57b453f7,c53a2d5150b24351c6c4da16cbd8f95e4f6d72a561c4094a21bc4fdafe40018b,53.34071,16.08793,8.75
174,e4ae2f7f-a3c5-482d-bac0-a101c97c039b,9b3838426317d1c6e9d38ac4cd02e9dc46b8c2601af2c69e054b57980932f636,27.65083,119.7075,9.3
175,5e9de99a-a469-45b5-877a-41e0f96ff2d4,80a217d96601ed45799da3e5a3845ff85b095d8a8f7a57a05ef07b050ecfd72c,55.105,55.35083,9.9
176,256a8bce-0de5-4430-a18e-5c3a02db042c,874c5703c58b3657fd497ba19be3087939d36746798f2bcd506c31ee1890cda4,55.3175,42.17444,10.62
177,b70306bf-ba17-441b-a63d-5c73be6b2b46,0b0dd0217ff6a39fac62a738d09145991b1a2fcfd1827f9aa522f95a24e3e782,29.27867,114.06778,10.8
178,868b65f1-0602-4343-80c8-d72f15abfb59,55375093292025ecbb338aaa7d88db2b13b8fab1b65f6ecb54b282db2e8d2136,46.80981,98.09006,9.96
179,1fbaf6eb-5786-4f15-beb9-e62f6c5cdaa3,84f7bc3b279f10c804fda1fedea330145de2f99f70afa2fa28cadb8bbd67c0b4,10.02588,-69.24166,9.99
180,57838261-3323-4716-941d-3f5f46bd464e,6f9135e424bb8b50c2ac9fc4ae1d951b76954d88479b3b4fcf6e2349ca3c1002,-3.62092,-38.82913,11.64
181,c106ecf2-e51c-43b2-80c5-6506894a5d1a,775bd90c72fab5e823b02d83e89503b642dab8cdd19fa91896118e81861f5239,45.75,126.65,9.59
182,fab42bab-d2b4-4015-8f76-54606b83bba7,c1b1d0410d8e01f9b44312a618c070b95172887f9e83a455e39b63cb93e50cfa,-10.1419,120.7186,8.42
183,2fd8f2c8-086d-4db3-af8a-b880263dbdcc,064ebe2a7003da75cdda38835ffd954519135f0cc0a16df6810820db3a5f7503,19.72878,110.00851,11.48
184,ef70a19e-9973-48f6-8402-8a79937328dc,92e4d37624ca1da162e97e337f486d4316b68425f4e2b4836902d816a83322b1,45.70214,17.17268,10.75
185,2b384841-520d-450f-aac0-dcfe5ec2b10a,e2fd7e3c931e2928c49eaf29d06e19b080013d00d0e225d1bd3908a7745a9d06,34.8965,69.72049,8.9
186,634d501f-c79d-4ade-bfda-d160606b1910,6e23b24562ef7f6d435006b0c932c5a6211b6e2058983c30814bcf395a0d697b,40.2108,0.0272,10.15
187,d3e32f10-7bdc-4e61-a64c-860d2746a52f,c94cb0c9240731848aa8563ba2f6e1c97e6c96b4d85b9e2730567418fb097205,17.60833,120.63806,9.78
188,5ddb5b6c-8773-44cc-879f-f88905e26c8d,1b5a571ab07150610d0e31c0c3c2b10c81a3cd6e9e7715c822d4b2b394abacf8,29.1471,91.6586,8.87
189,921ad367-2d25-4b61-94c4-2bd87b00e871,2d54501d10abf72e7faa8f8b659e1d1a5c9471db90745841a33705b82cc27dc6,43.6109,3.8772,10.08
190,1ccca028-1e6f-41d7-8509-351e4e9cbdc7,2dfa456c36e83a9278b81d15c229b9cf8202d158ae5fe9c2699f497abf0c6408,-11.42083,43.27639,9.86
191,a5dea71f-30c9-4316-88aa-126594ec5a85,0438767f86ac3e612a33888d7aed68d704bf410eb8cb36f814d73cc2a260f664,14.07375,98.19423,10.95
192,873e9428-e80d-48a0-a0f9-a6d52322a436,1f27aec4dd0d1eb90947430de245b04c233a8402b72cd83266e8ccc0f0720738,2.235,32.38495,8.36
193,813a89d2-4031-44de-9778-9a3e014daa28,49e3aa4f44f8d04ec60676247fa34a1b4880680ec3b046b320ec3e2a49238859,-12.97395,40.51775,9.55
194,ddc943fc-afc0-4070-9135-2b5cb3e3c5c4,951184ece7e197f1d726b27fd504ea7ebdd051507d6a96d4e9f49f48913cfdef,35.0443,-106.6729,9.59
195,54d4a929-b8fb-4da5-81bf-e854786e3421,161991fda99ffa069f0735fad989718dbf466bb7c4c5d22b62737a967aaa3514,39.4747,-8.196,9.6
196,029dde62-9f68-4e40-af2a-badd81d1c749,cc57d76814640f79963a10ea6a9e253c221007d587b59b4658a84a0dc4650c4e,30.78016,120.15807,11.52
197,d23237e2-54fe-4ddb-a1e6-8a8e0074c5b5,f37bc16f4a192778ca719f779b4c339339625ade83f8f11eb2c1b721ff99fd23,-29.05459,167.96628,10.14
198,8b8de573-aaee-4d0a-a57f-fa380fc89161,bce21a2313782d03e5e1cf362a39b704a1193f3d7e7e0cc776271abcad90bd66,-22.56472,-47.40167,9.89
199,b9028c9e-c131-437e-948f-de2db9594330,68e26a4b10533dcc69436c299d27ade5d22c0c44dc9f4c31410d5ad5440a303f,28.30575,117.79378,9.69
200,628e61ed-b75d-4b9e-a64d-8f0ccb58124c,16b5d44aa65bc705cbdb0a090b7cefa21bdd2739661d176e11f87686dc041284,-5.08917,-42.80194,11.19
201,b7afd94b-2de7-47d2-b9bd-cb54fa6af879,d7ae5d3f3b55da15462b3b6502abcf7c4dbdb63bc258c778a462dea0bb8582af,27.06865,114.11124,11.28
202,9609d335-d353-42f7-8c48-3c3b0eebd32b,d690e4598bc22191bbd4b882aa744fdc90669e8e8663c46884f68396145d24b9,31.98358,121.34687,10.48
203,790dfd83-a89f-46d1-b0c1-a3644d45b481,e7a0206cac8e504d918fde70b0c2b62062c2c25225547cbe05d3b2019bb3c67b,58.1804,13.9582,10.83
204,eb92cf8d-c30d-4e14-b1bd-e7d778d268cb,05cc27086ea94ec8a3eb5c0646cc9aa80e6764b51f7a5c70526e65d2fc6eae67,-19.30722,-48.92417,11.42
205,90bce4aa-9b86-4294-82df-a22887e1bbe9,7fe0bb1ede67defdbe4deee93251c328ee6a42254fa05c99641831f3f50f871e,59.8585,17.6454,8.86
206,e95879bf-76f0-4af9-8eb9-fa2b1539eedf,edf8bc58f7f4e3101a30346acbb1013036c48ce0bcd6c71828d0a08cd69a38dc,12.71402,121.51242,10.28
207,730cd94a-8cc1-40a2-bd8d-d8e10244b5e2,464accbce405af730990542be3a7161bd1aec7d7efb7fdabc2c86d2673cfb208,-7.0522,108.0363,10.54
208,aa29d50f-8e6a-4349-9bf4-e78eb09c39c1,7e152521d9281efe4308bcbc61ce22bde5b543886e5d8dc2a4da597a594a85cc,28.16667,103.96667,10.15
209,18adb6bc-a41c-46cc-9773-24465ba2402d,a553a211db7524dd1c77f2fe732065728ed1cde2aac848abd407d05a10914903,-15.24835,23.12741,8.98
210,b85a3962-2855-49a9-878a-d7bb88b3135b,471d48e2cb888a132d74be27ae18029dfd5d03364b8a43a34a961a03d43a9632,19.05272,-70.14939,10.05
211,98917068-8121-45ba-af14-f441010b84a9,2e3da7f2f67c6aab4fbe1b79415dd8d374db8cc8a99936b2ac3c733b371c5b6c,-9.8949,123.8961,9.84
212,f102e6da-a4e4-47cc-a589-359a2d70c818,e09f56a560eb6f53d7bdaed1c8398d0ddba14cb4e7535de1a7be82e55ef2eee7,-10.16062,32.63353,10.67
213,a5dbc4e5-7ce2-401b-81c4-16acd3d43e85,d3362ae36c75b3cf5c78058262e0258e5023daff2e5812ed2e3c90684a6c46a2,22.3457,31.61624,9.55
214,886dc133-d5d8-4c7f-b15b-a5260c76ef20,2017f63ee797d707bb6b27fe538430744c7af4782f2fd28ef0b65469dec801c3,47.482,19.0536,11.04
215,95f14ece-3718-43bb-b554-2ca66b57ca24,215863b3399b69c377b8134224fb1a48937fa19e9e4338be2837765c4038b337,45.95,102.05,12.2
216,b935f405-9dea-4efe-8bf3-b9a7138d6567,051f9648e149c57100b1f666aee8df5792b174db38313aec396c0b0c3f437a8c,65.5842,22.1546,10.46
217,c7e9d650-038f-4ec4-bf8a-7595a5d5f6a6,38579e947fee3e59bdd0bd9058376507739fda7cc099939b0af1e8ade7dd0610,17.4257,102.56692,10.34
218,3c2cbf07-e82b-43e0-af77-31a4329c9489,5377b4d50837bfafeb76b1dd5cd454635fbcf3ee4c21c64f33da0515713109e9,43.0528,-87.9353,10.11
219,7027bd12-5705-4d03-945b-eb9123b83bd9,adb8749dd97e07ef3d94f46485e4d918d59d800d9fce86f9fef7092053dda89c,57.58475,48.95844,8.66
220,758ee351-1800-43b9-83b0-f698334c0dbd,caa8682d82df935301f0f1a06921524f0afab9f824a636f9c513c80df10fac36,60.30707,54.32412,10.37
221,7103861e-6687-48a4-801e-32f836ca3ebc,942657222c0bc55e434efade448c64a23ccf2ed862e695c2fcc2b5e43578238b,-36.9256,-73.02841,9.38
222,60ba854a-43bc-493f-8cfc-192dbebd0265,2b5ae85e8ad25f5d84053fe484d1d70f5ddc7ef1478106c340557c5b4bbd7b5e,29.4375,-98.4616,11.36
223,27b0f92e-fb38-4369-be54-173484545065,8394bb67a493798191a2291da47755ae9d7553f336751a5cfb53b90874c8bc99,-11.01472,-37.20639,8.87
224,8898cbb5-e1d6-4942-ac18-0b0fa73f3c0d,b00a0010f355df6cc640c0b72ddfd94a582033bda8899abaac89985fb4ee4602,-37.24756,-61.26273,9.13
225,2b802fcf-ce48-46a3-88ca-b874d1f6680e,3e0704d8087fd722d18627530a56684849ee8a40385264776a45a025243fdfe6,16.03972,104.66939,9.99
226,272cde7f-e788-4e66-905b-7ff6ab416ce6,49ec24c0df63b0abc89b28c6447dbc31cd3065a287eb52d28da65be94fd5baac,46.3395,42.2762,9.61
227,bb56083f-ffd6-488c-a37d-a67de9cc3df2,a415bfc17dc15f87d7fbeb6dd6df36eb4525452983281a18ac8659cced363691,46.14492,30.52609,11.24
228,5066d3bd-b7fe-496e-920a-0386827a581c,418ca8862338194b3d194591474aa04f87be0e04d79239f6051cbc17bd0a0982,27.29728,116.91107,10.8
229,fb88a4e1-5e2d-464e-bdd0-4a5f23c7284d,6c5e0527551f947e4b995063be1a4fcb81d9cad79df14ba6a862271fbff3ff81,-15.93444,-50.14028,10.05
230,af590afe-6d12-4e31-b862-fcc2dc32b150,9e0913da40895262552018a353b06656742977492ade639cc868f4d932dd08e7,30.52534,107.98922,9.83
231,f6e06174-9e68-442b-91c3-ccf7f07acd10,789b49a723653231d81f32842b3fedc00c1f785da9beece559fa74753bfe19a4,11.0598,17.9355,10.51
232,77ce1de5-a942-40b2-837b-7bcc7b6d9b3f,ee128352f2cfe86a19a8b8237fadce83a0a30878be8334a63b8fe45a21381903,25.66667,104.23333,9.79
233,f4df3f1e-16ef-4cd3-b582-e11a97a1a4e0,edf37b46decd1a76ea57947025ae804b33a3e38c02b59f391cee0bcb70390b55,42.40194,21.43361,9.82
234,41752d4f-0a60-4c0a-8976-dfacf67316c7,46f107601f41b6c6fbdca6bf83c7e06f4a11901d0e1f80df55a5842370441c7b,39.72424,115.73628,9.73
235,329ad5cb-d95a-471c-93f9-597d0a6202a5,995372a2d39885146a29a0b07fda9f1c3336390b800b5d89d4e7bcaa05d9a8e6,32.4438,35.20184,10.69
236,52469c50-3ce0-42ab-ba02-e16b0b40071a,3b6a280b420d5e5aa8028e4e9375bb691164c42938937673b532f3402e2a32f0,54.2109,58.5806,11.11
237,5f56e8d3-3604-4143-867e-2978e47c8b7d,8a9d5a00e212279ec0ee6631dbed1c502b2b154b741c4094c6de49fb6277adb1,32.89706,120.03407,10.7
238,e5707e0b-1dfc-4645-b450-3fb4409c693b,b2595c6163161e863ef14a59adba50f9f0f63642c408d5c38575e211b8a74265,6.88333,7.63333,9.72
239,54f46a19-27df-4d00-b022-7ad8ca0e0822,56e6c68d68c5aee0cb25bee4bb21cfc7996a4900ca88e7a750090406ed9a2038,30.97667,120.63611,9.53
240,f5f813d7-7584-4a64-8ade-a3250ef55a45,b5f56906c6604c40b4107f910c8b94b461a64a1571faef797679cbf57d57e898,45.3969,4.3259,9.29
241,a537058e-b995-4138-bdcd-a24750361061,07c93c3ded538f6c90d8da7329f67802e617b77aeb5327388cbdb96561f5fcd6,50.12729,18.18598,8.98
242,d828e2c1-3dec-4063-a0aa-2d8375f65bf6,b6e54c694afa077b6915e8ce10a9128209ccd3322eceaa3dd3666be4ca21a948,55.5429,13.9546,10.51
243,f57317c9-1d2c-4c27-b466-9f3051920cfd,9a00273f3c95311e32dbdd23acd222e52a24e384a7d3c9ba1e55b8f3eedba27f,56.7,22.53333,10.38
244,93327e00-b9a6-4846-a852-05fc453b080b,daeae63103b8903dc9404ef02066a26a1469c7f1deef25738ea85a6e8aad8be3,9.86444,-83.91944,8.12
245,d975df3c-f9b0-427b-8d5d-525bca893df1,9ef77ff65422fbc33a9c03cff20493119e43b289e36d5193d2b0c52048448a5d,-22.90556,-47.06083,8.74
246,dc7961a2-8135-4cdd-8edd-482ee5b305a2,b03fd9b1f71df12c2977bd460a5f05b78f20e968c2b39c106751a68cbe07cf2b,55.2586,94.9079,9.66
247,2913474f-9c95-4d40-83e6-8ef41f8ee540,b7de4d19375f1ef61950920ce89f421ac7c55b01d9f1451e04ff98f1f9fe2f5b,47.9029,1.9039,11.18
248,5e357ec9-87c8-42f8-a833-75acd90bd3c1,1c7f07eb2e78a6f528b1901787117084e14cc00f2583191136e04b851d77ac15,9.41037,-70.50116,9.67
249,2c992f42-7ec3-4f38-83c6-30dc62f865a8,0f643bfc60f1eb8e16215a83d52cfe21523affa0250c14cce37d87e3d9c9eb7a,41.96722,20.98083,7.78
250,1eac58d4-857a-421f-8f55-a423e61e06c5,206eb3eeb545cde7ef574f11fa8c4b84188281be44aa387d235fc10690ecffc3,31.0539,31.37787,10.25
251,4125029b-0030-4164-8d8c-4382fc7bafef,b397dfbeb9407d38172f9748b7cd6e7ae438c7a33e9a12a03480c4d8f9f051ed,32.12145,112.48365,8.94
252,626ee8a9-01e3-4542-acff-443934eacdd5,ffa574901f894bd80829ee590ed73804c4ba2efd369e9a4b5bf81ac3fd3b7f4f,55.6244,60.5076,8.68
253,2088f095-ca4c-4321-b457-a97ecee7f96c,b6eb3ba2d46912bfb6c1496bcfb91cddf4e1c70752d533f4ac6d4d0d4effe5ca,-7.035,113.5599,9.44
254,9ea73502-2a8d-4627-a538-64ca13a54227,9a99a98d10d0e2d67c41ef1aaccf430ffd4c1be1addb5d550a3752778084eaa9,41.87861,20.88389,8.97
255,204189a7-4757-4e39-a2e5-c86a5e3110ca,3857aa23716a17d2e956aeb82d459feef3e5daa7c5407e47cd0f137efb49a066,29.40346,107.53498,9.3
256,f9e01f3f-1c4a-4518-bc9a-23789fe262ea,9ed9bd2636b25ab4ab06708d8f4b95340c01adca02b153afc4c246e914f0827f,32.59812,34.95153,9.26
257,62207f2e-84be-454e-b397-29b48281cfc0,00a54a7ed669217bed1d565559a1d603ccebea48cc920db68439d2a0e2116246,-7.31138,112.79681,8.34
258,70cf70a6-6181-4633-a21b-6f02ee8806cf,e59b646e5edc4f4dc27a2ade05933caa40546bd10678fd87cf116f165c4784d8,5.05083,119.83972,9.92
259,b838681c-e45d-46cd-aff9-86208fcc596d,ea92c9251d173b7220beb9f7822f189fcdbc9580b11602b22b1bf2b15c9c833c,13.28777,5.42326,9.22
260,c19792df-23f9-43b3-8763-5ae144fcb193,861f2a2a08613799b9d234b276190cebf251cae4ed0b58bdeacd929ecbb0ba0d,48.43988,23.25816,10.64
261,53dbd402-b803-4fc6-8482-b01394ebd6ad,53e461b7d8a8761fe832f822a365e87dd59e322178bec582214968afbfa63f59,41.0932,-8.5045,9.0
262,2b715b9f-157d-4172-bfef-3c98a79bae56,256b85ab6703019c217fd6c57a85eeb513b51bb998a2e64a840a45ef3455c9b6,49.52484,29.91222,9.25
263,480dfbf5-6e5f-43b0-bff5-f3284bda0fc3,30d8e52b195023e566e79a1b55be449ab1a746144a52bc3d3a2898f3e9b6efe9,42.8,27.28333,10.76
264,f5a8dafc-ecf1-41c0-8d76-ad0cd2fbccc7,0b91c392f186be8dcbbe1745f72efda18106f06e8359456c9f753ac5664104eb,31.63553,119.71211,9.01
265,41101144-810b-4914-87a2-9a934343622c,d1c9da53a43c0f004a1eb3601be19d87a2b27c5acd9f0619d65bf383aaef7d69,-9,32.98333,9.17
266,a7ab7af7-8e90-4e8e-8d5d-35efd2cc7b28,ad36d097bc1f01adabe1cc551a6cbbfadab720031ff85981c15892871e11dc68,59.9381,16.8622,9.17
267,f571585b-7f10-4c49-968e-9b00070f3348,8baf6448377d1c1f9570b258f92e31c0f3a5dbc5b84f0c516441db124aab9c2f,42.0833,-8.35,10.7
268,0e0b528a-a8c4-4485-ac55-b9e93c3acbe8,ca9a2cfdec0db47983c5bd9380974180479622f5c019589672da1804b0271103,52.21,5.9694,8.84
269,e6164a24-a07b-42e5-be9c-33dc492af18c,7c486add7f014b98aed84ecee5a4d57e723d148493a505631f80f8ee1ccea076,38.2222,-85.6885,10.5
270,253fdc82-6c24-44d8-8049-b23dee265233,b1d066d7a78c2b71e37df9a648faef82296d71035e9a107fd6cbf34a1fd33d2d,66.03169,60.16594,11.01
271,555ad990-26ab-4748-975e-15507d7f9db6,55e922bc2083987629f940a50ed8a93c2bb571a184e04179fe8c578a461b83f0,59.3793,13.5036,9.71
272,cd49154e-d00c-4502-bda4-13cc699bab76,02195e178e0a2ed90029c2791add8bea6faaf8e9e42f6a63618da9d155cec868,5.38425,-73.68617,9.9
273,06b90764-a4ed-494d-a0ae-1288e28cab2c,821375cf1091d31979cf0a675ee22f3e36caf584b6679d714fa8b13cc3fdfa40,29.0232,120.18204,8.95
274,882b2755-dfa0-41b4-af09-71ac713cb62b,94e456f6e8a0a919885b888305949f1accbd52010cb776325899cd1b8779ea0b,26.08782,115.86389,10.45
275,81486100-dbdc-4e5b-b49a-b77c7a66b043,f007a09cec62afcf02262df7f408c827bb57114d736cf6b717a5e053ccb67b6a,41.38056,19.53778,10.85
276,22693814-26e3-4515-91ae-7ec5d85b5615,53786db0da4bbac5dcade8ef13aa67e9c74b5302e2c67233054bcc4d8fc4f9d8,12.08194,-86.01739,11.17
277,3cf0fa05-ea0f-4327-9b36-bb27bc0ef958,a88ec5790e1d107dbb43f188b86f2f7b3fa994da0e6c2c3b9a08e8b37e5eb40d,13.53333,-14.11667,8.83
278,b9d31251-6ae3-4c14-a149-4311bff8a2a7,8697954d6a1bd2927ed712c9dd84fa223f33e676132d4cf83f5013b1b1b29769,37.46271,118.49165,10.18
279,ab723f9c-9eff-4bec-b715-fb36bc47ec73,03914767e5b370be8596c50a598501d51d263ca75a9eada8253d15fb2959afcd,41.76667,26.2,9.45
280,a1789124-1d3f-420a-9658-c1615449149b,841fec86d34a6e25d9cc5b3713bc28a30459388a388786e18d6f5f1820dcce1e,45.7025,4.8715,8.08
281,165c7568-d275-4550-afbf-c29819cac6b9,fc1e63a59c4c19808c1306f9c99151086a1d605e791fc0288aa9882a074a7cae,47.95722,27.55389,9.7
282,5ba51482-cdec-4918-89d8-ccab49ec9f95,566113421d5563ea239410a02b7fbdaf53e4afc1450862e8793ca96a08a46694,29.9,59.98333,10.39
283,97a92b85-a98f-4c8f-8f2a-ca9c5f863299,043cb7ec67cdf1af06c3ee93d0673ae45e757489a82f58fa62ee74f5fda80501,48.695,2.3074,10.8
284,70753e62-3fe0-46ea-81bb-b9deae86e516,47e6d7d89d7fd0570f240dca6eaee788761c62c5a5630d50f03a2bc7a66caa5b,31.03595,121.2146,10.19
285,6c989530-57de-4d38-9a89-cada9e910a63,ed5a1d8e7050c8d9aa1e8b014de8bcd2d751db3882676ac546893b90a4869141,45.07559,18.41023,9.56
286,9bbd78b9-a61c-4247-872d-68353179d5b1,e0de528ca04248ae8347a4117c2087475caa611b6344ce255053f09aef783838,8.42194,-9.74778,9.9
287,c7b39f48-2c3d-47f5-bce6-aa81aaec2206,8784cc1a81b8c2971b0d7d75753e1606bdbc91b6b720a9de399c69ed575bda2b,24.75636,90.40646,11.22
288,3590f89c-e925-4de0-b70c-e4dfc05e7b9e,6ebf5d316959aed36040906a8212a9c65bba3c67e2473a6c0f17b6ad5676e194,50.23903,20.59834,10.86
289,f01d002d-f052-4d5a-9a9c-fb7c317c73d5,fce0f59b452e4200b96fb2506d434c8c4e881d488a84be4a968070d745ecedfb,37.80396,69.64416,10.4
290,eb9e4666-4850-4b36-a790-b3042e2d7c3e,0beb2bf8760e22fd28df5d8dcb1f8c9e4dc3d628fe74eb28fae282d38f040aaf,45.5806,-122.3748,9.28
291,88aacfbd-f98d-4a89-b45f-d737d8b50e4e,f8717401664a470fb20b4d75b88cc3b291f8bd08ee39fd100017a13cf0584d46,26.1375,109.22,8.95
292,9f6c87df-7427-4ef5-a756-7e375c693531,cd6c5930a73bc0f3e6adaea841bb3fd6514bb74761b524ba7734d350d5778f81,-6.8042,111.2685,8.86
293,29394e05-05b5-4423-a8ac-8c4cb90562f1,e24abd9f826d533a86d5c390736945d4c0420a779dfc6144b0fbc08b0d38c05c,42.1109,-80.1534,11.04
294,2cbf2404-0e60-47df-8684-b5c0a0349d07,b2210b61d45c3d6ff5e2e183072eeb3d91f718d3c868230eb98788bec269eea7,23.07729,112.00339,10.16
295,170ea189-60ea-4b7b-a4b8-cd24cc8b2e82,764cacc96cefd6224103c253a6f1fa8860cfa5db70fde7ba4379c48cc543f558,48.1212,-1.603,10.68
296,2b1e763c-7b4f-4274-b4df-e9b63133d5f4,0eccc735fc1892d0ee7f2f36d92057a9816b9e5c9a66faa573b6ec6048caa2a3,25.48973,119.04086,10.12
297,919b6611-de23-4db5-a1e2-f3a4b5ea76c5,cbd48453f4a7a3abfba0c3b4fd898226832eda965877b2a1d4c9d58813ca9187,53.3706,-3.1697,8.98
298,bede7412-2cc8-4ebf-8e73-366c0e3b8dc5,756a2a86ae7874d032ea9f5df1efe6440b3068de0c58ba1bd834d86e7864ddba,49.958,20.83785,9.27
299,7defb0ae-0958-46f2-aa19-071d4220b84d,0becb8f35c56594d93379254f3aba8fa84833cb7560256e2edd003fc01d164d7,39.885,117.39806,11.55
300,438781ac-805e-4033-99dc-ea18e8a83b37,c6d8a5d9aa0aa26850ffb71ef1f43b779d7f92a0d18b9a270566403e93d355d3,-26.25444,-49.51833,9.75
301,b20951e1-0253-4f1c-9b07-bf2b98559bc6,d6c3c5ced90c2a191a9e566916eaa77820ef7b1c667c025442cd6566210adfc1,50.66586,15.08985,10.36
302,040fee23-8d9d-4d9a-a47f-22d4104d15d3,54f357e463a3d5fe5e680a8ee0e032623aea17893b66e0ad8a17da1b1755adb3,-7.53833,109.13833,9.82
303,7c012119-465c-4658-9ab9-faf37a14a907,0969a6071d1a8af34b5f7ffd20c11e781ba93fc6955129cbf5a8ed3606923ed9,,,8.6
304,7feb62e3-3770-437c-a13c-5d4bd848ca1c,03bea796df9cf0c5a0a59040592bf93304c1c808ea3047cf7807caac0e603288,-7.93611,-35.29028,10.61
305,b9573f0b-5bb1-4594-b90e-a0cb236b660c,f0dc7e2bc92e3e6799c30c50d7d24c4ef9d8d72751ec9c8f3291113ac79880de,-6.9039,111.8897,8.61
306,81c01e08-43ce-42a6-9e2b-68bfa138056e,dfda2e8eaf2cdc62d2b2f0dc1e6614d4d04928e61a589a0f074901aa92ec8f6b,54.31507,-130.32098,9.77
307,2bcda2e7-83c9-4efb-8ea0-0a70dc4b0acb,fce5ebea7471a5023398a3c280d73dfc4cd96ec8dd216cc957afa1d04199bd9c,25.24485,118.84976,6.98
308,b2008b4c-3e2e-4ac8-a3a0-4bb3836c4d57,997777a6377cf7101ec8c41d9e517c3aab61b09afb5f5972b5ba29a26d01af42,54.8964,23.82411,12.54
309,8f4b7949-e3e7-4a30-b113-adcbe66f73ed,dcd3316b2b5e1989915570ec29f75732f85006b6bb2a41e8fcb1b31d86ffd31b,7.75,124.26667,8.47
310,a59039fc-f667-4d1e-9639-072ec98367d9,27b3ed972ca770b042bf8511248fabcb90c8a6ce56b90f8e667063ea47224fd5,32.32091,35.36989,9.07
311,14fa7f2e-e4f2-48c0-aedf-d4bccc4201f3,fff0cc91f1d9c747e7328f0cf119d7b5882da09918a60e595f6aac128bec8193,42.16964,22.11617,9.5
312,2d4fbd19-3aa5-481e-9bb2-ee5abff5c03f,1ca8a906644df0ab84cbf0afe743e2a4e38140d6ee66b161f3186c569b13cd49,-8.215,114.8869,9.7
313,cf5e5fdd-59e4-4387-b106-9e74f45af919,ba2448f99ca733391dc5d7c4e54cc3be4ee29fefface0a1460ce4515442aba2a,53.36871,62.86942,10.81
314,1a66bb89-243c-4b60-bd11-3fbaff9d236b,315eec26379633251746645d741e646bf663a9179e297a3f083d0e98783953d7,-10.0874,124.1618,11.49
315,20e5e935-d4b0-44ba-823a-2b42b8a65b4e,abe004843b9b34dcde20da6225c711237cb96a3bc00723e5ac8a28c3e61b0789,32.02483,112.0172,10.24
316,69646985-ba6a-466d-b2fc-c2b890d6a39a,ecee71364470b4e4ac6df02e18c8d7222064ed6ff4c0f4854845900ad1f551fb,-7.6128,107.67446,11.56
317,be2b7669-456e-48f8-bbd8-50f5d0a41c89,e1486f8aa0b25a66d84d079219f4d798635733e78083b60ef6204e87bcbc8a27,45.1487,5.7493,10.81
318,860229aa-53d4-4e89-90d3-b6101052fc9b,e7501bf7d87b6709a601562a53ef3ee3f42c399963ff3d1c4e8d0ff1d39bd8ec,56.95849,64.52897,9.92
319,2fb76c1e-e8c8-4bfc-86a2-762465f1fbe7,e413f718c66259746a1c8754917496390d9077a7ed811a6387656416bbe2fda9,24.73798,118.25307,8.89
320,ef14e59c-6195-46c3-aeb6-c652746b516e,04cee8707eff8dcbd18969bc88f5d71df1b4fe4abc56fabcd3eb0048dab52c41,-8.5352,119.0061,9.67
321,d5158a3a-4b24-4a50-90b7-8d2e4cc65860,67c4c34f9fb5832617a0d3cc37fcbf828cf37ac8f44aa9bfaa092d441eae5de5,-2.40077,11.35813,10.51
322,bac5ffe5-e03c-44b7-bd84-06c81708afaa,f0f0ee5d8008e60bdaefd52ca78a237a60395d07ac14ae30c5a7e5f305fe1f65,14.41667,-91.16667,10.5
323,bfe297dc-3f24-4958-994d-44cbdd03bd93,57f293a12174128158b4532f616212ae37b90571502759cada26f98fb0dd45f6,-13.96692,33.78725,11.53
324,2ec9fcdf-e269-4fd2-a0f1-b2417ab52e4e,adab8fb59d057c26d6a63289fd9cc65e81aef2cc3827a412292aa9e87ba4d4c9,48.8117,2.4394,11.83
